librispeech_v2,ted_v2,target_an4_v2
47.27743911743164,34.49092483520508,16.93890380859375
34.11753463745117,22.40021514892578,16.854822158813477
29.07451057434082,19.935279846191406,16.615192413330078
26.10093879699707,15.776351928710938,16.558273315429688
22.934221267700195,13.867777824401855,16.378684997558594
18.748035430908203,11.330598831176758,17.932533264160156
19.76263999938965,12.279228210449219,17.992509841918945
17.183557510375977,9.348471641540527,17.585832595825195
16.18987274169922,12.112361907958984,17.57299041748047
16.97027015686035,10.234479904174805,18.618465423583984
15.887744903564453,8.645618438720703,18.20245933532715
15.92397689819336,9.213176727294922,17.676231384277344
13.72867202758789,9.238945960998535,17.224102020263672
10.83336067199707,6.5514655113220215,17.36678123474121
11.806608200073242,7.825954914093018,17.104591369628906
10.915995597839355,7.507758140563965,17.1745548248291
11.51172924041748,8.151410102844238,17.045503616333008
13.492671966552734,7.38291597366333,17.606956481933594
10.94871997833252,5.662440299987793,17.745914459228516
8.907136917114258,6.548450946807861,17.863372802734375
11.653191566467285,5.348163604736328,18.356483459472656
8.71388053894043,4.58433723449707,18.075349807739258
10.302934646606445,2.518728733062744,18.33904266357422
10.850518226623535,3.453443765640259,17.75621795654297
12.440052032470703,3.558302640914917,18.10885238647461
10.222203254699707,3.953943967819214,18.575542449951172
6.345306873321533,2.3144969940185547,18.332693099975586
7.299252986907959,3.8861677646636963,18.28693962097168
7.760445594787598,2.710986614227295,17.90141487121582
6.77353572845459,1.8406636714935303,17.57402801513672
7.221853256225586,3.006028175354004,17.919153213500977
6.6037187576293945,1.8915026187896729,17.88204574584961
6.303777694702148,2.357677698135376,17.705577850341797
5.079610347747803,2.3293769359588623,18.122209548950195
8.518354415893555,3.0513994693756104,17.77301597595215
6.188268184661865,2.8426899909973145,18.487611770629883
4.960290908813477,3.7765214443206787,18.521827697753906
6.757767200469971,3.8784196376800537,18.211458206176758
7.196461200714111,2.6954691410064697,17.996604919433594
4.539390563964844,1.6206955909729004,18.279272079467773
5.911786079406738,2.6454310417175293,18.598312377929688
5.970541954040527,1.982980728149414,18.174055099487305
8.38858413696289,2.0634474754333496,17.480205535888672
3.6748275756835938,2.3972413539886475,18.524892807006836
4.554510116577148,1.3254262208938599,18.486284255981445
7.546485900878906,2.5425167083740234,17.18365478515625
4.302389144897461,1.7142268419265747,17.050525665283203
3.931483030319214,0.5515769124031067,17.82848358154297
3.0128684043884277,0.6333078145980835,16.83429527282715
4.117025852203369,1.375727653503418,17.36264419555664
4.3465895652771,1.3987717628479004,17.431541442871094
4.011917591094971,1.6103057861328125,17.019325256347656
4.323211669921875,1.486678123474121,18.461528778076172
2.064699649810791,1.4016419649124146,18.098379135131836
2.7257261276245117,2.272379159927368,18.16625213623047
2.0995123386383057,1.2782920598983765,16.925186157226562
2.8565125465393066,1.3916269540786743,16.736000061035156
1.491640567779541,0.5948872566223145,17.811616897583008
2.6345956325531006,1.387508749961853,16.919471740722656
3.4556283950805664,1.0973093509674072,17.30275535583496
2.169715642929077,0.27688494324684143,17.300886154174805
2.01816463470459,0.619714617729187,17.15735626220703
1.3635488748550415,0.8243048191070557,15.91225528717041
2.0983214378356934,0.791806697845459,16.11186981201172
0.8267674446105957,1.77895987033844,17.445981979370117
1.05284583568573,1.4169293642044067,17.15117645263672
2.47875714302063,1.3571321964263916,16.450897216796875
2.622785806655884,1.5177215337753296,16.506824493408203
1.3550008535385132,0.6241638660430908,16.743030548095703
1.1421308517456055,0.44166913628578186,16.570472717285156
3.0285634994506836,0.6665205955505371,16.814533233642578
2.444392204284668,0.24082644283771515,16.760412216186523
2.114304542541504,0.19589221477508545,18.02863121032715
1.332380771636963,0.18290114402770996,18.23756980895996
2.34936261177063,0.6162975430488586,18.444541931152344
0.8602420091629028,1.5467724800109863,17.690011978149414
1.5162756443023682,0.48130354285240173,16.62310028076172
2.4128949642181396,0.9535349607467651,16.181293487548828
1.4898321628570557,1.125344157218933,15.741252899169922
0.719785213470459,1.5575810670852661,15.455815315246582
0.4816960096359253,0.6622871160507202,14.816343307495117
0.40227508544921875,0.7284721732139587,14.99063491821289
0.41701817512512207,0.4803684949874878,14.626259803771973
0.580756425857544,0.35249125957489014,15.08518123626709
1.8920484781265259,0.5125907063484192,14.880523681640625
0.8160673975944519,0.11073032766580582,15.47684383392334
1.199120044708252,0.1145615205168724,15.87673282623291
1.8668678998947144,0.25108060240745544,15.779462814331055
2.58853816986084,0.21627825498580933,16.05773162841797
2.4512319564819336,0.38485419750213623,15.885855674743652
1.830462098121643,0.394845187664032,15.804851531982422
1.8530510663986206,0.7896920442581177,15.658944129943848
0.9094142913818359,0.6060664057731628,15.639446258544922
0.6431306600570679,0.6560991406440735,16.07843780517578
1.6654244661331177,0.4770451784133911,15.824172973632812
0.7978389263153076,1.5970747470855713,15.774492263793945
0.8009667992591858,0.6452445983886719,15.713306427001953
2.327564001083374,0.6966464519500732,15.690482139587402
1.0447289943695068,0.6717098951339722,16.43817710876465
0.9895448684692383,0.7929609417915344,16.82645034790039
1.2951804399490356,1.121828317642212,16.82637596130371
0.43476569652557373,0.8578042387962341,16.665931701660156
0.28265756368637085,0.6246731281280518,15.968008995056152
0.3804197311401367,1.5739409923553467,15.968632698059082
0.6551492214202881,0.5972324013710022,15.96391773223877
0.8804110288619995,0.41062796115875244,15.956527709960938
0.8477576971054077,0.24301011860370636,16.523822784423828
1.0091168880462646,0.3329850137233734,16.3101749420166
1.3074707984924316,1.1516547203063965,15.50617790222168
0.7947198748588562,0.39047616720199585,15.15793228149414
0.6588743329048157,0.3367149233818054,14.988536834716797
1.2073094844818115,0.11428239941596985,15.73005485534668
0.4351412355899811,0.03687164559960365,15.54746150970459
1.3225719928741455,0.13672296702861786,16.250898361206055
0.9702935814857483,0.37018537521362305,15.609516143798828
0.6830862760543823,0.4238201975822449,15.815704345703125
0.7762774229049683,0.5184895992279053,15.622055053710938
0.27185121178627014,1.1611266136169434,15.89060115814209
