librispeech_v1,ted_v1,target_an4_v1
50.755069732666016,11.186944007873535,10.344533920288086
38.43196105957031,9.317239761352539,10.17883014678955
28.416749954223633,7.277934551239014,10.209444046020508
24.79271697998047,7.060135841369629,10.105827331542969
18.80746078491211,6.29118537902832,10.029560089111328
22.3169002532959,5.412543296813965,9.874549865722656
16.140640258789062,4.860179901123047,9.834153175354004
17.415531158447266,4.467888355255127,9.904730796813965
17.012441635131836,4.218932151794434,9.960258483886719
12.807332038879395,4.016010761260986,9.880824089050293
15.096076965332031,3.7156224250793457,9.800003051757812
13.00755786895752,3.537675619125366,9.769829750061035
11.068609237670898,3.466257095336914,9.829316139221191
10.307308197021484,3.2196574211120605,9.731993675231934
9.98116683959961,3.1541454792022705,9.770342826843262
10.035128593444824,3.373420476913452,9.949113845825195
9.7921724319458,3.1963329315185547,9.938942909240723
9.923095703125,2.8235576152801514,10.077277183532715
13.007526397705078,3.1480979919433594,9.96700668334961
9.614489555358887,3.180920124053955,10.062725067138672
7.601720333099365,3.561479330062866,9.970898628234863
6.886192798614502,3.1194217205047607,9.932823181152344
6.349880695343018,2.8476786613464355,9.73960018157959
6.224422931671143,2.770890474319458,9.819817543029785
7.862629413604736,2.458024740219116,9.606765747070312
4.749496936798096,2.044095277786255,9.697381019592285
6.662228584289551,2.0117993354797363,9.586677551269531
5.3338704109191895,1.8723257780075073,9.714731216430664
6.458136558532715,1.8272035121917725,9.853007316589355
3.9121007919311523,1.5194121599197388,9.649762153625488
5.382981300354004,1.5570470094680786,9.70119571685791
4.472378730773926,1.4744057655334473,9.579739570617676
3.9818649291992188,1.4509601593017578,9.532815933227539
4.349786281585693,1.6633602380752563,9.729992866516113
3.7676539421081543,1.7034294605255127,9.671738624572754
2.7332019805908203,2.202573299407959,9.683743476867676
3.2371110916137695,2.474287509918213,9.640085220336914
4.820623397827148,1.9546562433242798,9.658621788024902
3.43442964553833,1.4687469005584717,9.651427268981934
3.7134063243865967,1.297316074371338,9.668312072753906
2.6040239334106445,1.258090615272522,9.66748332977295
3.2461419105529785,1.157376766204834,9.812962532043457
3.7007060050964355,1.28922438621521,9.715498924255371
1.6386185884475708,1.0531606674194336,9.817325592041016
2.4672412872314453,1.314778208732605,9.699917793273926
3.9467947483062744,1.6795225143432617,9.601848602294922
2.696058988571167,0.9784464836120605,9.60452938079834
2.3208484649658203,0.9369635581970215,9.69870376586914
2.1713197231292725,0.9511189460754395,9.654691696166992
1.6961970329284668,1.0068233013153076,9.696769714355469
1.6472221612930298,1.2571179866790771,9.67625617980957
1.1644432544708252,1.6192386150360107,9.609145164489746
0.612402617931366,1.291571855545044,9.894026756286621
1.0952634811401367,1.4399809837341309,9.794947624206543
1.0092344284057617,0.9789090752601624,9.738618850708008
0.7250736951828003,0.7666839957237244,9.97824764251709
2.029815912246704,0.928183913230896,9.771540641784668
1.692739725112915,0.607353925704956,9.87129020690918
2.989715814590454,0.5755901336669922,9.910701751708984
1.0051751136779785,0.7367920279502869,9.820178031921387
0.5232865810394287,1.1391801834106445,9.873344421386719
1.619889259338379,1.0546064376831055,9.892694473266602
0.9443221092224121,0.8435493111610413,9.861688613891602
0.45157375931739807,1.0392589569091797,9.773216247558594
0.8017051219940186,0.7876132726669312,9.701485633850098
0.9333881735801697,0.7131717801094055,9.660770416259766
1.9312912225723267,0.5005229711532593,9.774389266967773
0.5232733488082886,0.5977153778076172,9.762825965881348
0.7817452549934387,0.9484836459159851,9.758426666259766
0.40008780360221863,0.8106041550636292,9.615009307861328
0.4994339644908905,0.6736105680465698,9.72794246673584
1.8494917154312134,0.6749434471130371,9.844633102416992
0.797942578792572,0.4938337802886963,9.82353687286377
1.2747094631195068,0.5059942007064819,9.764806747436523
0.6269522309303284,0.42137303948402405,9.897891998291016
1.1597332954406738,0.5915277600288391,9.891173362731934
0.6603190898895264,0.4008726179599762,9.982366561889648
0.8887752890586853,0.4002150595188141,10.145596504211426
