an4_v2,librispeech_v2,target_ted_v2
14.44287395477295,30.42007064819336,28.415538787841797
10.700777053833008,25.256107330322266,26.10675621032715
10.082598686218262,21.75455093383789,24.10723114013672
9.415047645568848,18.452713012695312,22.60477066040039
9.099799156188965,17.6386661529541,21.82070541381836
8.503442764282227,17.360925674438477,20.527469635009766
7.618663787841797,15.585921287536621,21.203872680664062
7.003178119659424,12.16525936126709,22.062463760375977
6.524433135986328,11.764589309692383,20.159372329711914
6.292926788330078,10.634085655212402,18.535879135131836
5.9340996742248535,12.84685230255127,19.82706069946289
5.509893894195557,10.19882869720459,17.86869239807129
5.3952836990356445,9.818771362304688,19.29643440246582
5.103827953338623,10.421367645263672,17.472320556640625
4.77721643447876,9.589537620544434,17.803462982177734
4.722471237182617,10.321807861328125,16.266132354736328
4.945458889007568,11.40229320526123,19.07920265197754
4.7743611335754395,9.500373840332031,15.760984420776367
4.959822654724121,9.70146656036377,17.14048957824707
4.151950836181641,8.147193908691406,18.074739456176758
4.2565107345581055,9.522944450378418,17.663419723510742
4.394359588623047,9.122611999511719,17.576770782470703
4.769777774810791,9.604951858520508,16.795570373535156
4.203318119049072,8.303703308105469,16.68609046936035
4.375190734863281,8.454388618469238,15.355693817138672
4.993123531341553,6.430336952209473,15.651772499084473
4.953550338745117,6.701549530029297,16.08400535583496
4.363428115844727,5.141542911529541,16.30214500427246
4.050954341888428,6.526223182678223,15.4573974609375
3.6621148586273193,5.2311530113220215,14.999398231506348
3.9746413230895996,5.545205593109131,15.99250602722168
4.406360149383545,4.236205101013184,17.43560791015625
4.20946741104126,4.5326690673828125,13.939485549926758
3.769674062728882,4.675511837005615,16.701078414916992
3.308926582336426,4.225988388061523,15.972301483154297
3.5005757808685303,3.629678726196289,16.499786376953125
4.239360332489014,5.604160308837891,16.11768341064453
3.4013607501983643,4.164414405822754,15.738035202026367
3.4353694915771484,3.4504847526550293,15.656671524047852
2.892967700958252,4.611244201660156,15.850011825561523
2.6930065155029297,3.7199227809906006,14.592576026916504
2.7527804374694824,4.82470178604126,16.606674194335938
2.8968002796173096,2.9947397708892822,15.153101921081543
3.398012161254883,4.221776962280273,15.152959823608398
2.9743778705596924,3.4873127937316895,13.6375093460083
3.149838447570801,2.4526779651641846,15.349214553833008
3.2522542476654053,4.01214075088501,14.441389083862305
3.0118536949157715,4.09956693649292,13.85008716583252
2.917201280593872,2.6106860637664795,14.759363174438477
3.317946195602417,2.608119487762451,16.430177688598633
2.719088315963745,1.9885066747665405,15.398124694824219
2.9811885356903076,3.5120856761932373,17.351478576660156
2.7186262607574463,1.9593943357467651,16.913122177124023
2.5858469009399414,3.665201187133789,14.734366416931152
2.498163938522339,3.555551052093506,15.651878356933594
2.39884614944458,3.231856107711792,16.656387329101562
2.715367078781128,3.1044137477874756,16.487205505371094
2.8394174575805664,2.023042678833008,17.42597007751465
2.3318698406219482,3.6142425537109375,17.00164222717285
2.475888967514038,3.3202457427978516,16.539257049560547
2.2549285888671875,3.8396060466766357,16.346921920776367
2.769646167755127,2.300490379333496,16.24454689025879
