an4_v1,librispeech_v1,target_ted_v1
11.300821304321289,33.554100036621094,11.799210548400879
10.971752166748047,27.023345947265625,11.658881187438965
10.75302505493164,20.766035079956055,11.125459671020508
10.517561912536621,23.592161178588867,11.542570114135742
10.207192420959473,17.523056030273438,11.350151062011719
10.07261848449707,17.265844345092773,10.953454971313477
9.758543014526367,17.129119873046875,11.12580394744873
9.495988845825195,15.554044723510742,10.802313804626465
9.33623218536377,13.881213188171387,10.588473320007324
9.211248397827148,13.51028823852539,10.421541213989258
9.181256294250488,10.929403305053711,10.478148460388184
9.008349418640137,13.816980361938477,10.292389869689941
8.826714515686035,13.477380752563477,10.577804565429688
8.67797565460205,12.705642700195312,10.339690208435059
8.491260528564453,12.26008415222168,9.98457145690918
8.39443588256836,10.927754402160645,10.404906272888184
8.170160293579102,11.223490715026855,10.177152633666992
8.03131103515625,8.626798629760742,9.968194961547852
7.86475133895874,11.454631805419922,10.172470092773438
7.759601593017578,7.264913558959961,9.876358032226562
7.539700508117676,8.099822998046875,9.614638328552246
7.419173717498779,9.87247085571289,9.582889556884766
7.346000671386719,6.609416961669922,9.955549240112305
7.210398197174072,6.703494548797607,9.666550636291504
7.083419322967529,7.39989709854126,9.717338562011719
6.966269493103027,7.213648796081543,9.274639129638672
6.927186965942383,7.2030348777771,9.273547172546387
6.834239959716797,6.009699821472168,9.242110252380371
6.738345146179199,6.014597415924072,9.234322547912598
6.678405284881592,5.386313438415527,9.258095741271973
6.56372594833374,5.024947643280029,9.294137001037598
6.501416206359863,5.435765266418457,9.508456230163574
6.449509620666504,4.173528671264648,9.240236282348633
6.3051981925964355,3.873525619506836,9.191646575927734
6.2095046043396,4.058600425720215,9.45600700378418
6.135113716125488,4.630334854125977,9.455496788024902
6.073075294494629,4.445636749267578,9.350679397583008
6.072652816772461,5.101172924041748,9.439960479736328
6.025639533996582,4.617729187011719,9.467870712280273
5.906713962554932,4.074748516082764,8.873517990112305
5.85546875,3.4113552570343018,9.165138244628906
5.783949851989746,3.984588623046875,9.059517860412598
5.7365336418151855,4.25063943862915,8.887228965759277
5.713560581207275,3.024327278137207,9.024978637695312
5.645916938781738,3.6217830181121826,9.490741729736328
5.601623058319092,4.316336631774902,8.756980895996094
5.518110752105713,3.311819076538086,9.003801345825195
5.478007793426514,4.462735652923584,9.976256370544434
5.410905838012695,4.782830238342285,9.697860717773438
5.369455337524414,2.863607406616211,9.624898910522461
5.315941333770752,2.4654409885406494,9.0220308303833
5.165433883666992,2.6054296493530273,9.460678100585938
5.163633346557617,2.484220266342163,9.575294494628906
5.049217224121094,2.856790542602539,9.69347858428955
5.004225254058838,1.918176293373108,8.806023597717285
4.933366775512695,1.650778889656067,9.298782348632812
4.797776699066162,3.2397732734680176,9.50092887878418
4.761970043182373,1.706100344657898,9.052841186523438
4.642021179199219,4.201276779174805,9.694961547851562
4.615696430206299,1.3014601469039917,9.035956382751465
4.488924503326416,2.979097843170166,8.835275650024414
4.453399658203125,1.0897958278656006,8.957395553588867
4.334054470062256,2.330071449279785,9.151678085327148
4.270827293395996,1.4930906295776367,8.912178039550781
4.207501411437988,1.5395982265472412,8.764909744262695
4.153214931488037,2.0562379360198975,8.626277923583984
4.096081256866455,1.9134706258773804,9.016477584838867
4.0474724769592285,2.681046724319458,8.712579727172852
4.000075817108154,1.1115601062774658,8.83641529083252
3.917567729949951,1.1339740753173828,8.34040641784668
3.853236198425293,1.3593534231185913,9.019052505493164
3.8116607666015625,2.648324966430664,8.541375160217285
3.7901089191436768,1.4185782670974731,8.430415153503418
3.7303450107574463,2.419013738632202,8.271415710449219
3.751357316970825,0.6058086156845093,8.593685150146484
